,Cat owners are 30% less likely to suffer a heart attack.,,,0.0502468398
I’m addicted to placebos. Steven Wright,,"Adult cats only meow at humans, not other cats. Kittens meow to their mother but once they get a little older, cats no longer meow to other cats.",,0.3030359431
Why couldn't the bicycle stand up? Because it was two tired!,,,,0.3218468681
"When cranberries are ripe, they bounce like a rubber ball.",,"In 2007, a 1000-gallon inflatable swimming pool was stolen from someone’s back yard without a single drop of water being found!",,0.9030909692
You know what the loudest pet you can get is?A trumpet.,,The average human heart beats 3.6 million times a year.,,0.9785425853
funny quotes remixed remix was back normal mitch hedberg wisdom,,Scotland was one of the few countries able to hold off being conquered by the Romans in the first century A.D.,,0.7995725789
,What was your best vacation?,"Skip Christmas for a year, or skip your birthday for a year?",,0.8204050129
The best way to appreciate your job is to imagine yourself without one. Oscar Wilde,,,,0.8620194787
"Jokes of the proper kind, properly told, can do more to enlighten questions of politics, philosophy, and literature than any number of dull arguments. Isaac Asimov", We are truly grateful to you for choosing us as your service provider and giving us the opportunity to grow. None of our achievements would have been possible without you and your unwavering support,"The blue whale’s heart is the size of a VW Beetle and weighs up to 1,000 lbs (453 kg).",,0.2447367299
What food do you love that a lot of people might find a little odd?,,PewDiePie supported his YouTube channel by selling hot dogs. His persistence paid off when in 2012 his YouTube channel garnered over one million subscribers.,,0.3418739505
"402. “Twenty years from now, you will be more disappointed by the things you didn’t do than by the ones you do.” – Mark Twain","George Lumley, aged 104, married Mary Dunning, aged 10, in Nortallerton, England on August 25, 1783. She was the great-great granddaughter of the woman who'd broken her engagement to Lumley, eighty years before.","In England, the Speaker of the House is not allowed to speak.",,0.3868686352
129. “You are enough. You don’t have anything to prove to anyone.” – Maya Angelou,Most of the dust particles in your house are dead skin.,,,0.2840466201
"316. Singing in the shower is all fun and games until you get shampoo in your mouth, then it just becomes a soap opera.",Recycling one glass jar saves enough energy to operate a television for three hours.,All major league baseball umpires must wear black underwear while on the job in case their pants split.,,0.8014231018
,"If you were so wealthy you didn’t need to work, what would you do with your time?",Be the captain of a sports’ team or be the school genius?,,0.7833502756
,What tells you the most about a person?,"The term ‘footage’ comes from films being measured in feet, when being edited in the early days of film making.",,0.5434513583
,"Thank you, Apple, for adding a camera to the iPod Nano. Now it’s just like the iPhone except it can’t make calls. So basically, it’s just like the iPhone. Jimmy Fallon",,,0.4824558379
"If you’re not having fun, you’re doing something wrong. Groucho Marx",,A study from Harvard University finds that having no friends can be just as deadly as smoking. Both effect levels of a blood-clotting protein.,,0.788779396
October is National Pasta Month.,,,,0.2086500798
"When you’re born you get a ticket to the freak show. When you’re born in America, you get a front row seat. George Carlin",,,,0.91391119
,"107. Love me, hate me, I just don’t care.",The serial number on Darth Vader’s suit of armor was E-3778Q-1.,,0.884136901
,,“She sells seashells by the seashore” was written about a female paleontologist from the 1800’s. She actually sold dinosaur bones and fossilized shells.,,0.2145824688
I’m thinking about removing my spine.I feel like it’s only holding me back.,,"Bi-weekly has two different definitions: Twice a week, or once every two weeks.",,0.3131029259
173. True friends are never apart. Maybe in distance but never in heart.,"Kotex was first manufactured as bandages, during WWI.","52. After OutKast sang ""Shake it like a Polaroid picture,"" Polaroid released a statement: ""Shaking or waving can actually damage the image.""",,0.4502233436
▶ I fear my inferiority complex is not as good as yours., Our company promises to provide high quality products for you as well as outstanding customer service for every transaction. Thank you and we are always happy to serve you.,Shakespeare invented the name Jessica.,,0.3459040313
Gummy Bears are only 79 millimeters in length.,,,,0.225727468
What about becoming an adult caught you completely off guard?,Get the style you want  https://win-150-dollars-now.weebly.com/,,,0.6538672294
"Laughter rises out of tragedy, when you need it the most, and rewards you for your courage. Erma Bombeck","Thank very much for your loyalty. We are very honor to have customer like you. As a matter of fact, we are looking forward to serve you in the following years",,,0.2549651562
,,"“Darth Vader” is derived from Old Dutch, meaning “Dark Father”.",,0.2592633099
What are some of your favorite scenes from movies?,I was having dinner with a world chess champion and there was a check tablecloth. It took them two hours to pass the salt.,"Honey, and items immersed in honey, can be preserved for centuries. The long shelf life is due to an enzyme found in the stomachs of bees.",,0.1952235524
,"If you try to fail, and succeed, which have you done? George Carlin",,,0.3705525039
What are you best at fixing?,Start saving today  https://win-150-dollars-now.weebly.com/,,,0.9364971451
"Cynicism masquerades as wisdom, but it is the farthest thing from it. Because cynics don’t learn anything. Because cynicism is a self-imposed blindness, a rejection of the world because we are afraid it will hurt us or disappoint us. Stephen Colbert", We are truly grateful to you for choosing us as your service provider and giving us the opportunity to grow. None of our achievements would have been possible without you and your unwavering support,"Costa Coffee employs Gennaro Pelliccia as a coffee taster, who has had his tongue insured for £10 million since 2009.",,0.8540595465
,Wise,,,0.1418761367
,,"As per the Shark Tank contract, if you mention the name of any company you own, then Shark Tank automatically owns 5% of that company or gets 2% of the lifetime profits.",,0.6289264976
Don’t delay. Save now.  https://win-150-dollars-now.weebly.com/,,Extreme ironing is a sport in which people take ironing boards to remote locations and iron items of clothing. It originated in England.,,0.0580258711
,,"There is such an expansive collection of books under the British library in their archive, that if a person could read 5 books per day it would take the 80,000 years to complete.",,0.4682572772
,"If I still cannot hear what you have to say after you have repeated it three times, I will just laugh and hope it was not a question. Kevin Hart",,,0.7028899427
"▶ ""Seven days without laughter makes one weak."" ― Mort Walker", We appreciate your business and look forward to serving any additional needs in the future,France didn't stop executing people by guillotinE until 1977.,,0.1718685962
,"Please, don’t worry so much… Because in the end none of us have very long on this earth. Robin Williams","There are more people in the U.K. than in Canada, Australia, Norway, and Iceland combined. The U.K population is over 65 million.",,0.5447715432
,"44. “The most beautiful in the world is, of course, the world itself.” – Wallace Stevens",,,0.8698967612
Chicken McNuggets contain beef additives.," As the year comes to a close, we are glad to inform and share with you that it has been an incredible year of profits and profitable relationships. We thank you for your continued patronage, and wish you a very happy new year.","In 2009, Stephen Hawking held a reception for time travelers, but didn’t publicize it until after. This way, only those who could time travel would be able to attend. Nobody else attended.",,0.9232914921
It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper. Jerry Seinfeld,,The Leaning Tower of Piza is tilted because of the soft soil that it’s built on – which has also protected it from at least 4 powerful earthquakes.,,0.5566955185
,,Drink green tea before bed to burn calories while sleeping. Green tea will also increase your metabolism.,,0.3567009629
"176. Friends are people who make you smile brighter, laugh louder, and live better.","In England, the Speaker of the House is not allowed to speak.",,,0.6188583546
,Get locked inside an amusement park with a celebrity or your girlfriend/boyfriend?,"The earliest European images of dogs are found in cave paintings dating back 12,000 years ago in Spain.",,0.7499266265
,I think if you get kicked in the face you deserved it because that means that you watched the foot come to your face. Kevin Hart,,,0.7007330348
300. The mind is everything that you think you become.,"In 1920, Babe Ruth out-homered very American League team.",,,0.6529374097
,"No matter what people tell you, words and ideas can change the world. Robin Williams",The first known recipe of Angel Food Cake was published in 1878.,,0.6829788546
"If you always do what you always did, you will always get what you got",,,,0.7588548351
"School is learning things you don’t want to know, surrounded by people you wish you didn’t know, while working toward a future you don’t know will ever come. Dave Kellett",,,,0.3862461256
,What culture would you like to learn more about?,"Hart Island is the final burial place to over a million of New York City’s unclaimed bodies, and thought to be the largest government sponsored mass grave on the earth.",,0.5744293749
"People in LA are deathly afraid of gluten. I swear to god, you could rob a liquor store in this city with a bagel. Ryan Reynolds",,"Cold showers have more health benefits than hot or warm showers. These include improving circulation, stimulating weight loss, and easing depression.",,0.9737204418
"“Do you know what I love most about baseball? The pine tar, the resin, the grass, the dirt. And that’s just in the hot dogs.” - David Letterman", It is our desire to keep you satisfied with our services and products. You are our inspiration in doing our very best. Thank you and remember, we value you!,z,0.1588781422
242. When someone else’s happiness is your happiness that is LOVE.,"Of the six men who made up the Three Stooges, three of them were real brothers (Moe, Curly and Shemp).",,,0.1098779819
,Get everything you have ever asked for (material things) or find the love of your life?,The great horned owl has no sense of smell.,,0.7650192953
When young abalones feed on red seaweed their shells turn red.,,,,0.8563450573
The Arabs invented caramel.,,San Marino is the fifth smallest country in the world (and the third smallest in Europe).,,0.120939855
,,"Due to paralytics administered, if you wake up during surgery, you probably wouldn’t be able to tell anyone.",,0.7808514483
,Learn from the mistakes of others. You can never live long enough to make them all yourself. Groucho Marx,Bob Marley’s last words were “Money can’t buy life”.,,0.0245692761
,,,,0.7598497066
What card or board games do you like to play?,Order now  https://win-a-fortune-today.weebly.com/,,,0.6143631063
A mole can dig a tunnel 300 feet long in just one night.,,"Sunflowers can help clean radioactive soil. Japan is using this to rehabilitate Fukashima. Almost 10,000 packets of sunflower seeds have been sold to the people of the city.",,0.0034198862
Eighty percent of married men cheat in America. The rest cheat in Europe. Jackie Mason,There are 336 dimples on a regulation golf ball.,"Researches have found that flossing your teeth can help your memory. Flossing prevents gum disease, which prevents stiff blood vessels, which cause memory issues.",,0.5995973051
"I’m not shy, I’m holding back my awesomeness so I don’t intimidate you.",,"Disappointment Island is an uninhabited island in New Zealand. Over 65,000 pairs of white-capped albatross live there. In 1868, a steel tanker crashed on the island which killed 68 people, leaving the 15 survivors waiting 18 months to be rescued. In 1907, another ship ended up crashing there and 12 men drowned.",,0.9514583437
"Men want the same thing from their underwear that they want from women: a little bit of support, and a little bit of freedom. Jerry Seinfeld"," If we have to think about the resolutions we have to make for the new year, we only resolve to serve you better and with all our love. Thank you for being a part of our journey and for believing in us all through these years","In 2014, Princeton researches determined that Facebook would lose 80% of its users by 2017.",,0.7466261456
"254. Everybody has an addiction, mine just happens to be you.", We wish you a very happy and a prosperous new year. May this year bring you luck and laughter.,,,0.28282207
1. Can we just skip to the part of my life where I travel the world?,"Erosion at the base of Niagara Falls has caused the falls to recede approximately seven miles over the past 10,000 years.",,,0.5352464754
Wealth is not about having a lot of money,,,,0.338186011
I don’t have a girlfriend. But I do know a woman who’d be mad at me for saying that. Mitch Hedberg,,,,0.21526678
"▶ ""If you think nobody cares if you're alive, try missing a couple of car payments."" ― Earl Wilson", We are truly grateful to you for choosing us as your service provider and giving us the opportunity to grow. None of our achievements would have been possible without you and your unwavering support,Vampire bats drink half their body weight in blood.,,0.0309411237
,"Happiness can be really facile – To be with my wife and children, would be the deepest joy. Stephen Colbert","The goliath frog is the largest frog in the world and can grow up to 12.5inch (32cm) in length, and weigh up to 7.2 pounds (3.3kg).",,0.1874765136
What did the left butt cheek say to the right butt cheek?You crack me up!,hi! we a re running a small contest. Are you interested? https://win-150-dollars-now.weebly.com/,,,0.7837869587
,What is your favorite genre of movie? Why?,What would be your dream job?,,0.2780442853
111. There is beauty in simplicity.,San Francisco cable cars are the only National Monuments that can move.,,,0.4254319592
It’s only because of their stupidity that they’re able to be so sure of themselves. Franz Kafka,"Your support and efforts for our new venture certainly contributed to our success, and I want to thank you for that. Good luck in all of your endeavors. ",,,0.7325736855
182. Only a true friend will tell you to your face what others are saying behind your back.,"Dr. Samuel A. Mudd was the physician who set the leg of Lincoln's assassin, John Wilkes Booth, and whose shame created the expression for ignominy: ""His name is Mudd.""","57. A solar eclipse helped end a six-year war in 585 BCE. When the sky suddenly darkened during a battle between the Lydians and the Medes in modern Turkey, soldiers took it as a sign to cease fighting.",,0.4167671339
What big problem do you think technology will solve next?,I cleaned the attic with the wife the other day. Now I can't get the cobwebs out of her hair.,"In the U.S., around ¾ of all houses possess at least 1 jar of peanut butter.",,0.6382913223
I used to hate facial hair… … but then it grew on me.,,,,0.6616578254
Has there ever been a time when something so amazing or unexpected happened that it literally left you speechless for a time?,,,,0.3316153327
,I have a lot of growing up to do. I realized that the other day inside my fort. Zach Galifianakis,Victoria’s Secret was originally supposed to be a store for men to shop for their female partners without feeling embarrassed.,,0.7781794439
,,,,0.49095712
Never trust people who smile constantly. They’re either selling something or not very bright. Laurell K. Hamilton,San Francisco cable cars are the only National Monuments that can move.,The number of stars on the EU flag doesn’t represent anything. 12 stars were chosen as a number with no political association and for a symbol of unity.,,0.4199782284
Why didn’t the astronaut come home to his wife?He needed his space!,,"Of the top 20 most watched TV broadcasts in the United States, 19 were Super Bowls, and the other was the 1983 finale of M*A*S*H.",,0.5065989561
,89. I’m not special. Just limited edition.,"During 1922 & 1933, The Coca-Cola Company was offered a chance to buy the Pepsi-Cola company, and it declined on three separate occasions.",,0.7845227519
▶ Be nice to your kids. They'll choose your nursing home., It is our desire to keep you satisfied with our services and products. You are our inspiration in doing our very best. Thank you and remember, we value you!,z,0.5161270897
Airplane toilets are aggressive. It wasn’t until I got back to my seat that I noticed my pants and testicles were missing. Ryan Reynolds,,,,0.7121678924
"19. “Tourists don’t know where they’ve been, travelers don’t know where they’re going.” – Paul Theroux",The only member of the band ZZ Top without a beard has the last name Beard.,61. Bubbles keep your bath water warmer longer.,,0.6359717528
"400. “We wander for distraction, but we travel for fulfillment.” – Hilaire Belloc",The electric chair was invented by a dentist.,"In the 16th and 17th centuries in the country of Turkey, anyone caught drinking coffee was put to death.",,0.2248602393
,"The animal on the Firefox logo is not a fox, but a red panda.",,,0.8938356087
Why can’t you hear a Pterodactyl go to the bathroom?Because the pee is silent!,,,,0.4401469009
,104. I’m sunshine mixed with a little hurricane.,,,0.3959696274
hi! This is a small contest for our twitter users. Can you win? https://win-150-dollars-now.weebly.com,,Around 15% of active Twitter accounts are social bots. This means there are nearly 48 million accounts that are not controlled by humans.,,0.9871487256
,,The Apple Lisa was the first commercial computer with a graphical user interface (GUI) and a mouse.,,0.0280508795
,"The secret of life is honesty and fair dealing. If you can fake that, you’ve got it made. Groucho Marx",,,0.6085186846
245. Let me hold you in my arms forevermore.,Thirty-five percent of the people who use personal ads for dating are already married.,"95. In colonial America, lobster wasn't exactly a delicacy. It was so cheap and plentiful it was often served to prisoners.",,0.5462567423
"I say if you’re so mad you could just cry, then cry. It terrifies everyone. Tina Fey",,,,0.3223246523
361. “To travel is to discover that everyone is wrong about other countries. ” – travel quote by Aldous Huxley,Penguins can jump as high as six feet in the air.,If you sneeze too hard you can fracture a rib. If you try to suppress a sneeze you can rupture a blood vessel in your head or neck and die. If you keep your eyes open by force they can pop out.,,0.1300250789
Confidence is what you have before you understand the problem. Woody Allen,Thank you for being our valued customer. We are grateful for the pleasure of serving you and meeting your printing needs. We wish you a beautiful holiday season and joyous new year,"Larry the Cable Guy’s real name is Daniel Lawrence Whitney. His notable Southern accent is fake – he was born and raised in the mid-west, not the South.",,0.5953693502
What the fuck do women want? I know what you want: everything. Chris Rock,,The island in Lake Bled is the only natural island in Slovenia.,,0.6266216804
,108. A smile is the best makeup any girl can wear.,More than 45 million turkeys are cooked and eaten in the U.S. at Thanksgiving.,,0.5076097088
,51. “Hope is the only thing stronger than fear.” – Suzanne Collins,85% of people have experienced a dream so real that they were not sure if it happened in real life or not.,,0.9491844895
"16. “Happiness is not a state to arrive at, but a manner of traveling”. – Margaret Lee Runbeck",The chicken is one of the few things that man eats before it's born and after it's dead.,44. The annual number of worldwide shark bites is 10 times less than the number of people bitten by other people in New York.,,0.2080628095
"20. Go no, next week or next month…but GO!","There are only four words in the English language which end in ""-dous"": tremendous, horrendous, stupendous, and hazardous.","68. In 1946, Boston owner Walter Brown chose the nickname Celtics over Whirlwinds, Olympians, and Unicorns.",,0.6608284518
"Life doesn’t imitate art, it imitates bad television. Woody Allen", It is our desire to keep you satisfied with our services and products. You are our inspiration in doing our very best. Thank you and remember,,,0.6012554814
,,"In Ancient Bafia culture, one could purchase a wife for the price of thirty potato mashers.",,0.8383688359
,"Cynics always say no. But saying ‘yes’ begins things. Saying ‘yes’ is how things grow. Saying ‘yes’ leads to knowledge. ‘Yes’ is for young people. So for as long as you have the strength to, say ‘yes.’ Stephen Colbert",Triskaidekaphobia is the fear of the number 13.,,0.8491340923
"You know what your problem is, it’s that you haven’t seen enough movies – all of life’s riddles are answered in the movies. Steve Martin",,,,0.1470906569
328. With great power comes a great electricity bill.,"La Paz, Bolivia has an average annual temperature below 50 degrees Fahrenheit. However, it has never recorded a zero-degree temperature. Same for Stanley, the Falkland Islands, and Punta Arenas, Chile.","Every year 16 million gallons of oil runs off pavement into streams, rivers, and eventually, oceans in the United States. This is more oil than was spilled by the Exxon Valdez.",,0.4310974514
What do you call a bear without any teeth?A gummy bear!,,,,0.4906418684
"I ate a clock yesterday, it was very time consuming.",,"50% of apartments in Los Angeles don’t come with a fridge. This is legal, as fridges are considered an “amenity”, and therefore landlords are not required to provide one.",,0.2528300614
,,Allodoxaphobia is the fear of opinions.,,0.1938000458
"311.  Your secrets are safe with me, I wasn’t even listening.","In space, astronauts cannot cry because there is no gravity and tears can't flow.","In 1963, major league baseball pitcher Gaylord Perry remarked, ""They'll put a man on the moon before I hit a home run."" On July 20, 1969, an hour after Neil Armstrong set foot on the surface of the moon, Perry hit is first, and only, home run while playing for the San Francisco Giants.",,0.1346456037
,,,,0.1008962517
"321. During the day I don’t believe in ghosts, at night I become a little bit more open-minded.",The cruise liner Queen Elizabeth 2 moves only six inches for each gallon of fuel it burns.,"The moon is moving away from the Earth at a tiny, although measurable, rate every year. 85 million years ago it was orbiting the Earth about 35 feet from the planet's surface.",,0.6429937115
"378. Of all the books in all the world, the best stories are found between the pages of a passport.",A goldfish has a memory span of three seconds.,Penguins can jump as high as six feet in the air.,,0.2844066201
Q: What kind of car does Mickey Mouse's wife drive? A: A minnie van!,,"Originally, the Pokémon Vulpix was going to be called “FoxFire”.",,0.3331901489
,,,,0.2377742588
What does your perfect breakfast look like?,Why do bananas have to put on sunscreen before they go to the beach? Because they might peel!,,,0.9907209907
What do you call a pig that knows karate? A pork chop!,I’m a big fan of whiteboards. I find them quite re-markable.,,,0.126233146
I’m sorry. I don’t take orders. I barely take suggestions.,,,,0.7974443275
241. I had never been at peace with my own until I saw it in your eyes.,City with the most Rolls Royces per capita: Hong Kong.,"93. Before Google launched Gmail, ""G-Mail"" was the name of a free email service offered by Garfield's website.",,0.5089671223
What did the clock do when it was hungry?It went back four seconds.,I'm on a whisky diet. I've lost three days already.,"BuzzFeed sponsored content costs about $20,000 for five or six “articles”.",,0.9642561135
271. “Doubt kills more dreams than failure ever will.” – Karim Seddiki," If we have to think about the resolutions we have to make for the new year, we only resolve to serve you better and with all our love. Thank you for being a part of our journey and for believing in us all through these years","111. Relative to their bodies, Chihuahuas have the biggest brain in the dog world.",,0.3763198305
,70. “Embrace the glorious mess that you are.” – Elizabeth Gilbert,,,0.6571561839
"Of course, if you are fighting for your country and get shot or hurt, it is a terrible tragedy. But maybe, if you get shot by the dude you were shooting at, it’s a tiny bit your fault. Louis C.K.",,One of the smartest bird species is the magpie. They can even recognize themselves in mirrors.,,0.2749024279
A child educated only at school is an uneducated child. George Santayana,,,,0.0743911181
,,If you lift a kangaroo’s tail off the ground it can’t hop – they use their tails for balance.,,0.206268071
,"Goat’s milk is higher in calcium, vitamin A and niacin than cow’s milk.","Chocolate, macadamia nuts, cooked onions, or anything with caffeine is harmful to dogs.",,0.3152541244
,,Cards against Humanity bought an island in Maine to preserve wildlife. It is called Hawaii 2.,,0.6142583487
,,"One of Hitler’s favorite tunes to whistle was the very popular, “Who’s Afraid of the Big Bad Wolf?”",,0.152530512
,,"Snakes are carnivores, which means they only eat animals, often small ones such as insects, birds, frogs and other small mammals.",,0.9056352192
,Aren’t we all striving to be overpaid for what we do? Will Ferrell,"August 5th is known as National Underwear Day – the perfect day to add some new, confidence-boosting pieces to your underwear collection.",,0.6964053133
Q: Where should a 500 pound alien go? A: On a diet,,Ancient Roman surgeons were trained to block out the screams of human pain.,,0.4645155763
"398. Smile for life, not only for a photo!","In Ancient Egypt , priests plucked every hair from their bodies, including their eyebrows and eyelashes.",Only female mosquitoes bite.,,0.2271638196
Humor is a universal language. Joel Goodman,,"By the time they have been retired for 2 years, 78% of former NFL players have gone bankrupt or are under financial stress because of joblessness or divorce.",,0.8889613805
Cats can hear ultrasound.,  It has been a great pleasure serving you all through these years. We hope to continue this relationship in the forthcoming year with great reverence and respect. Wish you a happy and fulfilling new year,The largest Japanese population outside of Japan stands at 1.6 million people who live in Brazil.,,0.0647764282
,,,,0.3363606484
Most people work just hard enough not to get fired and get paid just enough money not to quit. George Carlin," Thank you for trusting us! Together with our professional team, we promise to do our very best just to cater every little thing you need","Meghan Trainor has Nyctophobia, which is a huge fear of the dark.",,0.9939091143
,"This is a quote at The Backpack hostel in Cape Town, South Africa.","Butterflies have their skeletons on the outside of their bodies, this is known as the exoskeleton.",,0.1977817564
Read: Complete guide to best hostels in Cape Town,,Scotland wanted to replicate the Parthenon bigger and cheaper in 1826. It was never completed and is now nicknamed “Scotland’s Disgrace”.,,0.2068064492
I'm in a great mood tonight because the other day I entered a competition and I won a year's supply of Marmite - one jar.,,,,0.4363958026
289. You’ve got to be willing to lose everything to gain yourself., Our company promises to provide high quality products for you as well as outstanding customer service for every transaction. Thank you and we are always happy to serve you.,"122. In the '50s, Marilyn Monroe promised nightclub owner Charlie Morrison she'd be in the front row every night if he booked Ella Fitzgerald. He agreed, and she was true to her word. ""After that, I never had to play a small jazz club again,"" Fitzgerald said. ""She was an unusual woman—a little ahead of her times. And she didn't know it.""",,0.5063332906
Don’t sweat the petty things and don’t pet the sweaty things. George Carlin,"your follow is very much appreciated"",","65% of autistic kids are left-handed, and only 10% of people in general are left-handed.",,0.8359953975
Why do bananas have to put on sunscreen before they go to the beach? Because they might peel!,,,,0.6582281732
,What’s your favorite international food?,,,0.3256674729
Arachibutyrophobia is the fear of peanut butter sticking to the roof of the mouth.,,,,0.5014192022
Going to church doesn’t make you a Christian any more than going to a garage makes you an automobile. Billy Sunday,,Cruise ships have morgues that can store up to 10 bodies at once. The average amount of people that die on cruise ships per year is 200.,,0.6327927238
62. Believe in the power of your #Selfie,"Title 14, Section 1211, of the Code of Federal Regulations, implemented on July 16, 1969, makes it illegal for U. S. citizens to have any contact with extraterrestrials or their vehicles.","In the White House, there are 13,092 knives, forks, and spoons.",,0.8356319054
Only one man in a thousand is a leader of men – the other 999 follow women. Groucho Marx,,,,0.9490656438
,,,,0.9681676521
213. You don’t marry someone you can live with – you marry someone you cannot live without.,Cranberry is the only Jell-O flavor that contains real fruit flavoring.,,,0.2464328358
,,,,0.7234275037
"Butterflies can only see the colors red, green and yellow.",,"Apple paid a couple $1.7 million dollars for their plot of land, which was only worth $181,700.",,0.4146224215
,,"Worldwide cucumber production was 57.5 million tons in 2010 alone, with 40.7 million tons of the production and export happening in China.",,0.2339079291
,What do you highly recommend to most people you meet?,,,0.1744373707
Talking about music is like dancing about architecture. Steve Martin,,,,0.9652699334
Who has been your most interesting/confusing/annoying neighbor?,,The flashes of colored light you see when you rub your eyes are called “phosphenes”.,,0.0182590954
What do you rebel against?,"Thanks for explaining the word “many” to me, it means a lot.",,,0.6093628447
,We’re all fucked. It helps to remember that. George Carlin,,,0.7463445645
What is the weirdest thing you have ever eaten on a vacation?,,,,0.1127937465
,79% of pet owners sleep with their pets.,,,0.4529883125
How often do you dance?,,Tic Tacs got their name from the sound they make when they are tossed around in their container.,,0.2846941559
,What one word describes your computer ability?,,,0.0543365511
Why did the scarecrow win an award?He was outstanding in his field.,,"If you were to have your picture taken by the very first camera, you’d need to sit still for 8 hours.",,0.8757059237
"▶ ""Depression is merely anger without enthusiasm."" ― Steven Wright","Thank very much for your loyalty. We are very honor to have customer like you. As a matter of fact, we are looking forward to serve you in the following years","In Welsh folklore, corgis transported fairies.",,0.9861203743
105. I know that I’m lucky that I’m so cute.,Recycling one glass jar saves enough energy to operate a television for three hours.,13. Queen Elizabeth II is a trained mechanic.,,0.9087484627
,,"Daddy longlegs have penises, which technically makes them not a spider.",,0.0106454744
It’s extremely powerful to say no,,,,0.5244149484
,,The flamingo can only eat when its head is upside down.,,0.1086263566
,,,,0.8724411468
I know a lot of jokes about unemployed people but none of them work.,,"Even though Irish is the official language of Ireland, Polish is more widely spoken.",,0.5209402643
,The word abbreviation sure is long for what it means. Zach Galifianakis,,,0.5029682852
I live on a one-way street that’s also a dead end. I’m not sure how I got there. Steven Wright,,"The motto on the United Kingdom’s Royal Coat of Arms is in French. The motto is “Dieu et mon droit”, which means “God and my right”.",,0.4929020004
,"Be in the movie of your choice, what movie would you choose and what character would you play?",,,0.9256641551
,These glasses are way 2 big for my damn face! I look like I got on a damn tinted construction mask. Kevin Hart,,,0.873185178
,,Coca-Cola was the first drink that was ever consumed in space.,,0.5523233326
,,,,0.8263565883
"43. I don’t know where I’m going, but I’m going. Are you coming with me?","If you were to spell out numbers, you would you have to go until 1,000 until you would find the letter A.",The electric chair was invented by a dentist.,,0.3180320338
,,A 23 sided shape is called an Icosakaitrigon.,,0.188238601
,"If you left your current life behind and ran away to follow your dreams, what would you be doing?",Have 500 tarantulas crawling in your house or 1000 crickets jumping around your room?,,0.041222679
191. A friend knows the song in my heart and sings it to me when my memory fails.,"George Lumley, aged 104, married Mary Dunning, aged 10, in Nortallerton, England on August 25, 1783. She was the great-great granddaughter of the woman who'd broken her engagement to Lumley, eighty years before.",,,0.0986716266
Tell me about a time you were totally out of your element/comfort zone.,,,,0.4149973937
301. Go that extra mile.,Babe Ruth wore a cabbage leaf under his cap to keep his head cool. He changed it every two innings.,"130. At the Humane Society of Missouri, kid volunteers comfort anxious shelter dogs by reading to them.",,0.3460667754
,Be the captain of a sports’ team or be the school genius?,"In 2003, Dr. Roger Mugford invented the “wag-o-meter” a device that claims to interpret a dog’s exact mood by measuring the wag of its tail.",,0.4534161185
,,Mr Potato Head was the first toy to be advertised on TV.,,0.2011797441
What has really taken a toll on you?,,,,0.4643542446
,,"Enceladus, one of Saturn’s smaller moons, reflects 90% of the sunlight, making it more reflective than snow.",,0.3070821929
"55. Whatever you decide to do, make sure it makes you happy.",Celery has negative calories! It takes more calories to eat a piece of celery than the celery has in it to begin with.,"The word ""testify"" is based on the Ancient Roman practice of making men swear on their testicles when making a statement in court.",,0.4935768438
"288. It’s going to be hard, but hard doesn’t mean impossible."," If we have to think about the resolutions we have to make for the new year, we only resolve to serve you better and with all our love. Thank you for being a part of our journey and for believing in us all through these years",,,0.416650396
"353. “If you want to go fast, go alone. If you want to go further, go together .” – African proverb (and travel quote we love)","When opossums are ""playing 'possum,"" they are not playing. They actually pass out from sheer terror.",It takes approximately 12 hours for food to entirely digest.,,0.1702914955
,,"The same brain cycles that occur when asleep, still happen when you’re awake, but in smaller sections. Meaning, parts of your brain are always “falling asleep”.",,0.4136634968
Apply and 50% off now  https://win-150-dollars-now.weebly.com/,,The process by which bread toasts is called the “Maillard Reaction”.,,0.3469480423
89. I’m not special. Just limited edition.,,"More than 2 billion pencils are manufactured each year in the United States. If these were laid end to end they would circle the world nine times. The average lead pencil will draw a line 35 miles long or write approximately 50,000 English words.",,0.967073694
"A dik-dik is a tiny antelope that lives in East Africa, Namibia and Angola.",,,,0.3840685434
,Have 500 tarantulas crawling in your house or 1000 crickets jumping around your room?,Goats and sheep are seasonal breeders.,,0.2745901039
I’m sadistic. I go to the supermarkets to watch mothers lose it and beat the shit out of their kids. Eddie Murphy,,,,0.6000792992
,What’s the biggest adventure you’ve been on?,,,0.7604461203
80. Who says I never smile in my selfie?,"If Barbie were life-size, her measurements would be 39-23-33. She would stand 7 feet, 2 inches tall.",Portion of land in the US owned by the government: 1/3.,,0.34683375
382. The Journey of a thousand miles begins with one step.,Most elephants weigh less than the tongue of the blue whale.,Slugs have four noses.,,0.3345721457
,,,,0.3712125171
It’s okay if you don’t like me. Not everyone has good taste.,"your follow is very much appreciated"",",All new FBI special agents and intelligence analysts are required to visit the United States Holocaust Memorial Museum.,,0.1551518055
,,"When Pablo Picasso died in 1973, he was the richest artist in history.",,0.1540258907
,"I like to read the Bible in public places so people are watching me read it. I like just to murmur out to myself, ‘Oh bullshit’. Zach Galifianakis",,,0.5952848736
,,,,0.6517252139
My friend says to me: 'What rhymes with orange' I said: 'No it doesn't,There are 336 dimples on a regulation golf ball.,,,0.952886549
